dGrainHBS,FaceCovMax,SwellLink,vResol,DatomFissGBx,fNucleate,aAtomDifFiss,fuel_swelling
4.26e-05,0.64731,0.050475,1.54e-18,14480,3.53e-08,5.4e-31,71.056
3.64e-05,0.57928,0.035342,3.98e-18,17380,1.9e-10,4.83e-31,75.49
5.56e-05,0.66373,0.027166,2.3e-18,1.0862e+05,7.99e-10,2.57e-31,115.93
3.03e-05,0.55532,0.019025,8.01e-18,8564.8,3.99e-10,6.03e-32,66.052
5.11e-05,0.8401,0.042158,3.23e-18,1.6626e+05,2.58e-08,3.42e-30,83.378
4.41e-05,0.68549,0.021732,2.75e-18,92462,7.68e-11,1.33e-31,90.107
5.15e-05,0.81308,0.029286,5.38e-19,4708.7,1.69e-08,9.74e-31,102.16
4.45e-05,0.51344,0.022509,9.51e-18,14123,7.3e-10,5.84e-31,109.65
5.16e-05,0.67268,0.063574,1.22e-18,6870.4,2.42e-09,9.01e-32,71.993
2.52e-05,0.86746,0.033328,3.5e-19,72988,5.71e-08,5.81e-32,46.737
2.44e-05,0.70636,0.042873,9.95e-18,2.1706e+05,1.24e-08,3.28e-30,41.176
2.5e-05,0.50094,0.029246,3.77e-18,44743,1.04e-10,8.4e-32,54.071
4.26e-05,0.70825,0.051347,5.99e-18,17588,5.7e-10,2.47e-30,68.906
5.19e-05,0.52565,0.060221,1.74e-17,14626,1.33e-10,1.08e-31,94.314
5.61e-05,0.55253,0.053141,6.89e-18,11127,4.06e-10,2.97e-31,101.39
3.77e-05,0.63477,0.052101,2.66e-18,14592,2.25e-10,3.67e-31,66.263
5.17e-05,0.69599,0.029989,3.79e-18,6447,1.98e-09,1.73e-31,97.076
3.54e-05,0.65939,0.018744,1.41e-17,63366,2.21e-08,8.26e-31,78.936
5.91e-05,0.51814,0.052186,7.47e-18,3629.8,7.89e-09,1.31e-30,96.632
2.06e-05,0.80219,0.034211,1.71e-17,1.3346e+05,1.6e-09,6.93e-31,29.941
4.6e-05,0.78949,0.059299,8.92e-19,37134,2.29e-10,2.35e-31,71.803
5.74e-05,0.57554,0.05762,1.46e-18,1.2512e+05,1e-09,2.24e-31,103.36
4.78e-05,0.85172,0.044808,2.5e-18,32225,9.72e-11,1.73e-31,71
3.11e-05,0.67813,0.020497,1.4e-18,24636,1.21e-08,6.63e-32,63.709
4.89e-05,0.78668,0.043357,1.29e-17,6305.2,7.31e-10,3.43e-31,74.972
5.85e-05,0.50426,0.018291,6.93e-18,27691,5.38e-10,7.49e-32,146.12
4.35e-05,0.7496,0.060393,1.67e-18,13823,5.6e-10,1.26e-30,74.447
2.63e-05,0.70616,0.016771,5.8e-18,49747,6.32e-09,5.01e-31,50.351
2.14e-05,0.87695,0.021829,1e-18,1.3069e+05,1.88e-09,5.1e-31,35.14
5e-05,0.88137,0.02032,3.61e-18,10494,9.53e-11,2.43e-30,85.123
2.49e-05,0.86348,0.039644,3.43e-18,9299.7,1.89e-09,1.85e-31,32.992
2.61e-05,0.77831,0.028674,2.69e-18,22685,8.11e-10,6.9e-32,38.389
2.94e-05,0.7694,0.054909,1.78e-17,34496,1.05e-08,6.8e-32,41.849
3.35e-05,0.72279,0.028516,2.15e-18,63043,3.03e-08,1.81e-31,64.647
4.63e-05,0.76484,0.02973,1.99e-17,54244,3.69e-10,6.95e-32,79.673
3.01e-05,0.55959,0.044133,1.07e-18,1.1721e+05,1.04e-10,7.29e-32,66.181
2.64e-05,0.89234,0.025391,5.35e-18,23050,1.46e-09,5.96e-32,35.093
5.39e-05,0.55604,0.041031,9.78e-19,97241,1.7e-08,5.61e-32,104.03
3.33e-05,0.8676,0.022285,1.16e-18,4575.3,5.45e-10,1.47e-31,48.419
5.48e-05,0.59261,0.058509,1.66e-17,1.262e+05,1.66e-09,5.95e-32,82.441
4.62e-05,0.50075,0.0542,2.41e-18,13003,1.97e-09,6.2e-31,86.628
5.2e-05,0.59224,0.057187,2.8e-19,81903,2.5e-09,9.92e-32,102.01
3.9e-05,0.67436,0.022014,8.14e-18,4004.3,5.04e-09,6.68e-32,77.74
2.58e-05,0.87109,0.056905,5.48e-18,1.5974e+05,3.5e-10,1.03e-31,31.12
4.58e-05,0.86988,0.015694,6.76e-18,13522,3.28e-08,9.18e-32,89.566
4.76e-05,0.90072,0.041021,1.03e-17,1.2904e+05,2.36e-10,8.02e-32,66.381
5.17e-05,0.61738,0.045073,5.85e-19,9907.4,5.37e-10,6.89e-32,100.65
4.97e-05,0.85336,0.02928,3.21e-18,2.3291e+05,2.61e-09,1.21e-31,81.128
3.13e-05,0.56857,0.020803,1.01e-17,4184.3,2.8e-09,5.43e-32,67.959
4.66e-05,0.77382,0.057753,6.34e-18,9473.4,8.79e-10,1.04e-31,63.887
5.94e-05,0.8574,0.022244,1.96e-18,4265.5,5.93e-09,1.28e-30,108.18
5.65e-05,0.81255,0.015182,4.2e-18,92072,2.21e-09,1.33e-31,110.26
5.34e-05,0.76749,0.056431,3.19e-18,38308,7.6e-11,3.36e-31,84.685
4.68e-05,0.68032,0.020246,1.75e-17,1.6172e+05,3.38e-09,9.86e-32,96.507
2.13e-05,0.60517,0.064996,9.46e-18,30606,7.16e-10,8.83e-31,33.363
2.2e-05,0.53617,0.052465,7.09e-18,5153.8,4.78e-09,6.17e-32,39.91
2.07e-05,0.51653,0.028239,1.16e-17,23466,2.38e-08,8.38e-31,48.297
5.55e-05,0.68914,0.031393,1.01e-17,24556,2.48e-10,1.76e-31,108.34
5.98e-05,0.54678,0.048608,1.99e-18,2.3816e+05,3.83e-08,5.73e-32,98.219
4.15e-05,0.79972,0.043616,1.63e-17,12307,1.18e-10,3.6e-31,62.177
2.7e-05,0.6967,0.044208,8.53e-18,8109.2,2.01e-08,3.63e-30,46.31
3.56e-05,0.64469,0.054369,4.97e-18,17999,1.16e-09,6.34e-32,56.645
5.75e-05,0.67737,0.060419,2.83e-18,4076.7,7.64e-09,1.48e-30,78.712
4.22e-05,0.88004,0.046231,2.89e-18,56217,3.32e-10,1.83e-31,57.696
2.51e-05,0.74724,0.041578,3.04e-19,15356,5.45e-08,1.17e-31,48.044
4.94e-05,0.83368,0.063409,1.08e-17,19622,3.19e-09,1.01e-31,59.27
2.58e-05,0.66494,0.037319,4.65e-18,68179,3.34e-08,6.91e-31,48.765
4.06e-05,0.51686,0.05205,4.51e-18,69895,1.81e-10,6.8e-32,81.235
4.99e-05,0.84157,0.06114,5.99e-19,1.6448e+05,6.07e-10,4.18e-31,83.97
5.23e-05,0.57776,0.021281,3.33e-18,80785,7.33e-09,9.7e-31,122.78
2.21e-05,0.55333,0.044255,1.33e-17,11510,5.07e-08,3.19e-30,45.228
5.28e-05,0.67719,0.021807,3.25e-18,3280.1,6.97e-11,8.46e-32,111.9
3.01e-05,0.82341,0.053394,5.99e-18,50286,2.25e-10,3.48e-31,38.589
3.01e-05,0.66238,0.038737,7.48e-18,1.5067e+05,8.67e-09,9.76e-32,53.314
4.79e-05,0.66201,0.053879,6.43e-19,29062,1.64e-08,8.3e-31,94.231
5.82e-05,0.82165,0.044589,5.45e-19,3204.9,8.76e-10,1.48e-31,94.026
5.24e-05,0.59162,0.022393,1.65e-17,38391,2.07e-09,7.2e-32,115.95
3.59e-05,0.88484,0.029536,3.47e-18,92207,1.04e-09,1.12e-31,51.139
3.08e-05,0.87269,0.061297,6.76e-19,2.3139e+05,7.01e-10,2.66e-31,42.922
4.13e-05,0.8253,0.061987,1.11e-17,4939.2,3.12e-10,1.88e-30,54.356
3.48e-05,0.86621,0.04736,3.38e-18,24831,7.18e-09,1.16e-30,48.499
2.07e-05,0.90698,0.02299,7.59e-18,30694,8.75e-09,2.35e-30,30.704
3.5e-05,0.75931,0.056237,7.63e-19,17298,1.39e-08,5.21e-32,50.511
2.7e-05,0.537,0.049555,6.16e-18,15501,7.96e-10,1.79e-31,50.316
3.8e-05,0.89405,0.03906,2.7e-18,1.244e+05,2.65e-09,1.25e-30,54.714
3.69e-05,0.62618,0.051664,1.86e-17,4796.8,6.01e-09,2.8e-31,60.014
2.25e-05,0.82582,0.033984,3.55e-19,3241.8,1.99e-08,1.3e-31,35.731
5.04e-05,0.64903,0.063867,3.29e-19,2.128e+05,2.97e-10,5.91e-32,93.862
2.22e-05,0.5282,0.060545,1.08e-17,1.6227e+05,4.3e-09,1.27e-31,38.985
5.88e-05,0.51456,0.055802,1.34e-17,2.6214e+05,6.44e-10,1.21e-31,101.19
2.28e-05,0.60043,0.040819,9.2e-18,55043,4.9e-09,2.63e-31,41.562
5.37e-05,0.59477,0.019243,5.77e-18,2.8207e+05,1.45e-10,1.51e-30,129.88
3.39e-05,0.86062,0.036199,8.58e-18,7786.3,1.44e-09,2.95e-30,48.314
4.6e-05,0.6152,0.034752,2.5e-18,89390,4.04e-08,2.06e-31,91.914
3.6e-05,0.85623,0.024725,1.05e-17,59342,8.36e-11,1.19e-31,51.311
5.58e-05,0.50604,0.058384,5.56e-18,25414,5.35e-09,4.03e-30,92.578
3.76e-05,0.84871,0.039784,1.36e-17,2.3488e+05,2.2e-08,2.31e-30,58.311
3.98e-05,0.83957,0.018872,3.07e-18,3896.7,1.97e-08,1.69e-30,75.588
2.47e-05,0.53661,0.058082,1.2e-17,36881,9.87e-09,2.86e-30,44.524
4.44e-05,0.57835,0.030276,1.13e-18,10177,6.1e-11,5.67e-32,100.52
4.11e-05,0.53981,0.05998,1.72e-18,15222,6.63e-10,1.63e-31,73.994
2.64e-05,0.66642,0.062488,1.88e-17,9197.9,6.47e-09,7.42e-31,39.623
5.96e-05,0.80716,0.022561,8.45e-19,63785,9.79e-10,1.35e-31,115.83
3.99e-05,0.54699,0.062573,1.44e-17,6522,4.54e-08,5.6e-31,61.38
2.79e-05,0.66828,0.052688,6.18e-18,4614.1,4.29e-10,1.17e-30,43.554
2.43e-05,0.51774,0.053299,7.36e-18,1.0761e+05,2.19e-09,1.89e-30,46.459
5.92e-05,0.79,0.025273,3.27e-18,38617,2.29e-10,8.51e-32,110.8
2.87e-05,0.60995,0.033028,1.57e-18,74333,3.35e-09,7.7e-31,58.7
5.95e-05,0.74081,0.05423,2.53e-18,10776,2.44e-09,6.73e-31,86.477
5.69e-05,0.67345,0.032265,1.34e-18,5746,1.85e-09,1.39e-30,115.66
3.95e-05,0.59419,0.060463,9.52e-19,10701,3.95e-10,1.08e-31,69.609
3.22e-05,0.55655,0.050277,9.81e-18,2.1867e+05,9.04e-10,3.22e-31,59.273
2.86e-05,0.67068,0.048658,7.34e-18,2.6581e+05,6.39e-09,1.02e-31,46.456
5.59e-05,0.76324,0.064619,3.74e-18,41817,3.22e-09,1.37e-30,73.003
4.89e-05,0.54535,0.042595,1.41e-18,95935,8.83e-10,5.67e-31,110.36
3.39e-05,0.7511,0.042445,5.18e-18,3139.8,8.68e-09,1.62e-31,53.626
4.47e-05,0.64952,0.059019,4.28e-18,4161.9,4.51e-09,2.61e-30,67.371
2.95e-05,0.85243,0.042032,6.21e-18,5386.4,9.81e-11,1.48e-31,36.489
2.76e-05,0.90224,0.063532,1.32e-17,75630,1.89e-08,2.97e-30,34.657
4.8e-05,0.64925,0.038482,1.61e-17,3571,1.02e-09,1.25e-31,85.484
5.83e-05,0.79371,0.041688,5.59e-18,6797,6.28e-11,1.42e-30,99.753
3.78e-05,0.71661,0.051222,4.21e-19,42302,2.5e-09,1.57e-31,65.928
4.43e-05,0.75255,0.06282,1.63e-17,3825.7,2.95e-08,1.42e-31,56.76
4.98e-05,0.57357,0.061654,1.85e-17,1.6824e+05,2.77e-09,8.04e-31,75.244
2.33e-05,0.5393,0.03799,8.92e-18,52585,2.02e-09,3.47e-31,46.094
3.16e-05,0.73389,0.019743,2.77e-18,66543,1.96e-10,1e-31,53.341
5.51e-05,0.69192,0.03126,4.26e-18,30390,6.26e-09,1.72e-30,105.15
5.84e-05,0.69226,0.051922,4.37e-18,51012,9.08e-09,6.49e-32,82.984
2.31e-05,0.84111,0.059346,7.3e-18,88184,1.12e-08,3.2e-31,31.41
5.7e-05,0.80826,0.030398,3.13e-18,2.4567e+05,6.73e-11,2.52e-30,105.09
5.67e-05,0.86363,0.044668,2.53e-18,7939.8,9.53e-10,1.56e-30,85.659
3.43e-05,0.53753,0.037941,1.84e-17,1.4141e+05,3.95e-09,1.1e-31,69.065
2.95e-05,0.67695,0.037269,1.59e-18,8799.6,1.14e-08,3.05e-31,53.327
3.06e-05,0.88122,0.041637,5.42e-18,94930,1.11e-10,4.19e-31,37.585
3.71e-05,0.78598,0.019133,1.54e-18,14807,7.49e-09,2.1e-30,72.177
4.34e-05,0.69834,0.017208,5.89e-19,1.4099e+05,5.7e-09,2.54e-31,102.09
4.88e-05,0.59599,0.063163,2.52e-18,7884.4,7.14e-10,8.52e-31,80.749
5.29e-05,0.64397,0.047383,9.61e-18,66624,1.17e-09,2.38e-31,88.525
3.22e-05,0.54496,0.060197,1.04e-17,1.8948e+05,1.57e-09,1.05e-31,54.763
5.9e-05,0.8058,0.034242,1.44e-17,84556,5.49e-08,1.49e-31,98.716
3.64e-05,0.54462,0.036653,7.82e-19,1.9523e+05,6.99e-10,7.4e-32,81.442
4.41e-05,0.79253,0.041794,9.64e-18,19744,2.62e-10,1.2e-30,69.524
3.7e-05,0.64085,0.024336,1.07e-17,1.7414e+05,9.44e-10,2.92e-31,73.98
2.87e-05,0.87894,0.028548,9.85e-18,2.2648e+05,2.14e-08,4.85e-30,47.129
2.78e-05,0.8173,0.044884,3.26e-18,1.6563e+05,2.27e-08,9.91e-31,43.413
4.23e-05,0.82434,0.056218,4.58e-18,7302.7,1.6e-08,1.57e-31,55.732
4.48e-05,0.77187,0.029049,4.42e-18,6984.9,2.29e-09,1.9e-30,79.315
5.36e-05,0.72614,0.038555,3.49e-18,28342,1.42e-09,5.92e-32,89.617
5.82e-05,0.82793,0.022041,1.51e-17,4994.3,6.78e-11,7.15e-32,103.7
5.31e-05,0.87024,0.016235,4.98e-18,15025,4.08e-09,4.73e-30,100.52
4.12e-05,0.90638,0.048802,9.93e-19,85502,7.37e-11,5.15e-32,54.06
3.16e-05,0.58473,0.0187,7.66e-18,2.8115e+05,1.2e-10,1.16e-31,67.358
5.53e-05,0.54252,0.063039,2.26e-18,65492,2.06e-10,6.34e-31,106.39
2.08e-05,0.66782,0.058746,3.86e-19,8803.7,2.43e-08,9.09e-32,34.82
4.53e-05,0.74779,0.064657,3.06e-19,24254,1.75e-08,1.41e-31,68.438
4.06e-05,0.72461,0.06084,5.93e-18,23498,2.41e-09,1.57e-30,57.678
2.79e-05,0.53778,0.039913,7.13e-18,9791.6,6.32e-11,5.24e-32,54.673
4.21e-05,0.60236,0.016982,1.04e-17,70789,1.53e-08,7.37e-31,102.52
3.28e-05,0.62904,0.064189,4.06e-18,3154,4.1e-08,6.74e-32,48.855
4.91e-05,0.62775,0.050686,2.07e-19,22843,5.34e-09,6.1e-32,91.31
4.78e-05,0.90147,0.04696,1.81e-17,89851,1.49e-08,1.47e-30,65.107
4.55e-05,0.78009,0.055916,1.87e-17,7447,1.1e-10,4.35e-31,66.539
5.25e-05,0.81023,0.031453,1.27e-18,4925.1,2.02e-08,1.87e-31,91.271
4.54e-05,0.73046,0.027447,1.06e-18,10395,9.96e-09,2.55e-30,104.46
4.09e-05,0.67313,0.062547,7.78e-18,1.4475e+05,7.19e-10,3.71e-30,64.07
2.96e-05,0.5952,0.019596,1.68e-18,36190,5.33e-10,8.25e-32,61.607
2.46e-05,0.88097,0.015011,1.38e-17,18483,8.88e-11,4.45e-30,31.935
4.74e-05,0.65519,0.033185,3.14e-18,4485,2.76e-10,3.37e-31,94.312
4.47e-05,0.81839,0.03581,2.85e-18,99495,1.27e-08,3.61e-30,78.073
4.27e-05,0.55027,0.064476,1.52e-17,56916,2.1e-09,9.11e-31,67.169
4.76e-05,0.58719,0.017879,1.31e-18,50378,3.38e-09,6.33e-31,120.07
2.63e-05,0.77133,0.034049,1.8e-17,73829,4.53e-10,4.56e-31,37.849
5.05e-05,0.60804,0.021181,3.67e-18,16600,3.86e-10,3.04e-31,115.19
5.85e-05,0.84049,0.035556,1.25e-18,34149,3.63e-10,1.07e-30,105.06
4.16e-05,0.53516,0.017255,2.95e-18,59585,5.81e-08,2.76e-30,113.84
2.96e-05,0.66216,0.018588,1.99e-17,28493,7.73e-11,6.35e-32,52.67
5.3e-05,0.60209,0.017352,7.85e-19,2.9067e+05,2.33e-10,7.38e-32,131.88
5.99e-05,0.76979,0.026957,6.4e-18,3271.1,2.92e-10,6.39e-32,110.22
2.3e-05,0.70214,0.016058,1.15e-17,12551,1.46e-08,1.09e-31,45.01
5.67e-05,0.79767,0.042332,2.34e-18,2.0589e+05,3.07e-09,8.67e-31,94.803
3.69e-05,0.70439,0.026341,2.73e-18,15438,1.33e-10,1.98e-31,67.214
4.42e-05,0.71728,0.047529,8.41e-18,2.3032e+05,4.64e-10,1.71e-31,71.019
4.68e-05,0.69705,0.050018,8.11e-18,25023,4.76e-09,3.98e-31,71.672
5.72e-05,0.63438,0.027352,1e-18,1.4331e+05,1.45e-09,2.59e-31,128.75
5.18e-05,0.58801,0.047226,1.38e-18,3317.2,3.42e-08,5.8e-31,89.745
3.7e-05,0.8038,0.019879,1.34e-17,23776,2.91e-10,2.62e-30,61.937
5.93e-05,0.51262,0.04653,1.98e-17,48997,1.25e-08,2.92e-30,103.76
3.78e-05,0.79886,0.015941,8.15e-18,17201,9.11e-09,2.09e-31,71.707
4.62e-05,0.80564,0.018449,6.74e-18,58913,1.1e-08,1.59e-30,90.974
5.44e-05,0.74468,0.056911,1.01e-18,3091.8,1.06e-08,1.79e-30,83.136
3.04e-05,0.63557,0.035626,3.47e-19,86449,1.35e-08,1.15e-31,65.768
5.19e-05,0.51558,0.029201,3.9e-18,26436,9.62e-11,2.01e-31,126.18
3.92e-05,0.898,0.053816,9.93e-18,64745,2.94e-10,2.3e-30,49.906
4.6e-05,0.72674,0.057219,6.01e-18,88489,8.4e-11,1.16e-30,74.134
3.64e-05,0.84191,0.057362,1.18e-18,87979,1.6e-08,8.47e-32,49.015
4.45e-05,0.89175,0.021717,2.04e-18,6777.7,2.17e-08,5.85e-32,78.458
2.29e-05,0.71143,0.058231,1.17e-17,20195,1.93e-10,2.62e-30,32.46
4.94e-05,0.65256,0.04081,1.65e-17,4029.5,5.1e-10,2.46e-30,91.778
2.71e-05,0.63959,0.051397,7.8e-18,28011,7.37e-09,1.84e-31,44.831
3.84e-05,0.85572,0.045363,5.38e-18,35944,1.12e-09,3.39e-30,54.274
4.59e-05,0.64846,0.049406,8.21e-19,31687,1.51e-09,1.2e-31,81.787
3.36e-05,0.85316,0.048514,2.91e-18,2.9948e+05,1.28e-08,7.65e-31,48.771
2.6e-05,0.85152,0.057388,1.61e-18,21439,7.35e-10,6.23e-32,32.279
2.12e-05,0.72548,0.03948,1.78e-18,31193,1.36e-08,1.28e-31,34.912
2.41e-05,0.65294,0.026296,4.71e-18,3478.8,7.62e-10,2.13e-31,41.801
2.32e-05,0.83762,0.057437,8.81e-18,25293,2.5e-08,1.75e-31,32.426
5.42e-05,0.84389,0.062622,7.22e-18,3800.7,5.41e-08,2.9e-30,64.008
5.63e-05,0.53688,0.023831,5.28e-19,66262,4.37e-08,1.58e-31,142.45
5.03e-05,0.77864,0.058493,7.02e-19,44041,1.56e-08,1.6e-31,72.219
4.2e-05,0.80337,0.044625,4.95e-18,45480,4.4e-09,2.05e-30,64.031
3.59e-05,0.761,0.059897,1.65e-17,23392,1.29e-10,1.32e-31,49.68
2.78e-05,0.83388,0.058765,2.56e-18,18718,3.11e-08,1.19e-30,39.261
2.65e-05,0.87153,0.050702,5.04e-19,73064,1.1e-09,5.52e-32,35.12
2.84e-05,0.7224,0.061399,6.86e-18,1.1659e+05,6.85e-09,3.09e-31,40.592
4.51e-05,0.87352,0.057899,4.69e-18,11777,1.71e-10,8.93e-32,58.191
3.61e-05,0.63075,0.056568,1.15e-17,15270,1.19e-09,3.74e-30,59.043
5.71e-05,0.88818,0.058857,4.72e-18,10442,6.21e-10,8.01e-31,73.291
2.62e-05,0.84841,0.060742,3.77e-19,27828,3.57e-08,1.08e-31,39.206
5.34e-05,0.89941,0.064421,1.91e-17,91161,9.09e-11,4.87e-30,69.677
2.53e-05,0.67106,0.04682,2.67e-18,53012,3.14e-10,1.36e-31,39.237
3.48e-05,0.72359,0.041188,9.83e-18,5517.5,9.86e-11,7.37e-32,54.32
2.03e-05,0.86322,0.01893,2.46e-19,1.1601e+05,6.77e-09,9.72e-32,36.127
4.2e-05,0.57016,0.042275,1.66e-18,45122,4.06e-08,1.11e-31,80.01
5.5e-05,0.7658,0.025052,3.81e-18,2.9672e+05,6.01e-09,1.17e-30,107.32
5.25e-05,0.82022,0.033579,9.07e-19,5457.8,1.89e-10,2.83e-31,92.103
4.9e-05,0.56347,0.056121,1.35e-18,15565,5.06e-08,1.61e-31,77.137
5.85e-05,0.84355,0.021037,3.57e-19,7594.6,5.74e-10,2.38e-31,125.18
4.75e-05,0.59814,0.021426,1.88e-17,60245,1.07e-09,3.2e-30,108.48
3.13e-05,0.57505,0.034095,1.67e-17,40610,1.29e-08,4.48e-31,64.296
3.15e-05,0.75793,0.056082,7.06e-18,15086,4.56e-10,1.74e-30,44.332
2.8e-05,0.81805,0.049016,1.42e-17,3348.1,1.2e-08,2.92e-30,40.508
3.91e-05,0.79748,0.021893,1.2e-18,17447,5.95e-09,2.5e-31,71.711
4.03e-05,0.62392,0.026469,2.11e-18,16382,4.12e-08,6.47e-32,87.469
5.46e-05,0.82393,0.022652,1.81e-17,80688,1.58e-10,9.05e-32,97.295
2.65e-05,0.69631,0.058266,7.27e-18,4856.2,1.06e-09,8.64e-32,37.972
2.14e-05,0.50458,0.020393,1.13e-17,2.4075e+05,1.07e-10,2.74e-31,45.842
5.13e-05,0.78266,0.054006,1.3e-18,80373,1.04e-09,7.21e-31,83.516
4.97e-05,0.69118,0.050283,8.19e-18,10717,3.87e-08,4.38e-31,75.365
2.98e-05,0.52105,0.059063,1.86e-18,2.8035e+05,4.65e-09,5.47e-32,53.336
5.46e-05,0.60311,0.046073,1.33e-17,5851.2,1.08e-09,1.01e-31,94.021
5.85e-05,0.87723,0.060281,7.52e-19,1.7518e+05,1.92e-09,2.31e-31,84.661
4.39e-05,0.78982,0.036306,8.72e-18,99124,2.76e-08,8.28e-31,73.991
2.1e-05,0.72104,0.046189,9.54e-18,25888,2.6e-08,4.21e-31,34.562
3.4e-05,0.70346,0.026506,1.69e-17,1.1446e+05,1.66e-08,2.26e-31,65.877
3.35e-05,0.70321,0.033836,1.95e-18,58447,4.73e-08,1.07e-31,63.381
3.28e-05,0.74682,0.019335,1.69e-17,6589.7,2.51e-09,2.66e-31,58.624
2.86e-05,0.64173,0.034281,1.01e-17,1.6807e+05,2.38e-09,1.24e-30,52.506
5.62e-05,0.60571,0.019044,3.46e-18,8984.4,2.89e-08,6.3e-32,129.6
3.63e-05,0.79085,0.054777,2.92e-18,1.3696e+05,9.73e-09,2.26e-30,54.072
3.81e-05,0.81465,0.0372,1.23e-17,2.4185e+05,3.94e-08,1.55e-30,63.482
3.37e-05,0.64246,0.050431,9.41e-18,86028,3.25e-10,1.14e-31,56.179
2.47e-05,0.82029,0.02294,5.08e-18,72208,1.36e-10,6.61e-32,32.672
3.82e-05,0.7467,0.062863,4.2e-18,67190,2.38e-08,1.43e-30,52.639
3.07e-05,0.68874,0.061753,4.05e-19,1.4758e+05,2.85e-09,1.01e-31,51.194
4.65e-05,0.70367,0.06031,1.36e-18,3036.5,4.24e-09,2.47e-31,65.731
5.44e-05,0.70875,0.040083,4.01e-18,22771,1.43e-08,2.15e-30,94.057
2.93e-05,0.73673,0.040537,8.46e-18,5032.2,1.38e-08,1.96e-30,48.803
4.75e-05,0.86557,0.038034,1.58e-17,20445,7.39e-11,3.29e-31,70.578
5.75e-05,0.74216,0.044777,5.76e-18,81145,1.41e-08,3.93e-31,87.719
2.88e-05,0.51236,0.033129,8.66e-18,12006,3.75e-10,1.75e-30,63.291
3.89e-05,0.75671,0.018624,5.88e-19,4019.9,1.21e-10,9.67e-32,86.023
3.12e-05,0.76302,0.017405,5.13e-18,29148,2.71e-10,8.84e-32,50.709
4.97e-05,0.66343,0.030446,2.51e-19,3749.6,2.28e-08,6.54e-32,102.4
5.33e-05,0.89998,0.034978,4.8e-18,26139,2.05e-08,4.27e-31,82.335
5.76e-05,0.83486,0.063312,8.88e-18,1.2217e+05,2.49e-09,6.56e-31,69.515
5.45e-05,0.798,0.017177,2.42e-18,7902.7,3.32e-08,5.13e-32,112.96
5.43e-05,0.52326,0.038405,5.88e-18,12415,4.21e-09,7.97e-31,107.8
2.91e-05,0.69359,0.038375,1.1e-18,7631.2,4.92e-08,7.87e-31,55.694
3.57e-05,0.66145,0.027887,6.79e-18,15183,4.03e-08,3.21e-31,73.89
3.5e-05,0.86788,0.038021,2.41e-18,1.5828e+05,5.66e-08,2.11e-31,56.908
2.31e-05,0.61693,0.050981,1.03e-17,35191,5.48e-08,1.29e-30,42.098
4.71e-05,0.58755,0.016711,2.74e-18,16966,4.96e-10,6.46e-31,113.75
4.55e-05,0.60979,0.051775,9.76e-18,2.9266e+05,1.52e-08,1.02e-31,72.408
4.88e-05,0.78218,0.041767,6.76e-18,11743,4.56e-09,2.71e-31,74.987
5.76e-05,0.76844,0.034877,3.31e-18,2.2701e+05,2.65e-08,7.26e-32,97.318
2.25e-05,0.63644,0.051651,1.75e-18,9031.4,5.64e-08,4.96e-31,40.816
4.31e-05,0.73609,0.058675,3.01e-18,74653,1e-08,3.15e-30,64.909
4.67e-05,0.63787,0.042475,6.78e-19,4091.2,2.55e-09,1.42e-31,86.407
2.55e-05,0.87863,0.034018,1.55e-18,20924,3.69e-09,7.61e-31,35.641
5.34e-05,0.63196,0.027623,1.05e-18,13697,4.67e-09,1.78e-30,132.4
5.88e-05,0.55473,0.017927,6.22e-18,2.1768e+05,3.49e-09,2.04e-31,138.96
4.58e-05,0.78497,0.015055,3.94e-18,76231,1.11e-08,1.77e-31,93.312
3.52e-05,0.72218,0.022065,4.44e-18,35027,1.37e-08,2.26e-30,70.932
5.89e-05,0.61323,0.063958,1.16e-17,97031,1.17e-08,2.44e-31,75.723
3.49e-05,0.55099,0.035403,8.17e-19,27111,2e-08,1.08e-31,75.334
3.9e-05,0.66945,0.036988,2.89e-18,32639,5.58e-09,9.35e-32,69.766
5.9e-05,0.89713,0.06361,1.11e-17,3221.6,1.21e-08,1e-30,65.123
3.81e-05,0.63239,0.039157,3.63e-18,3205.4,6.85e-11,1.27e-31,71.157
5.08e-05,0.59555,0.031018,5.24e-18,4881.6,3.64e-08,1.9e-31,105.37
2.26e-05,0.68083,0.033956,4.47e-18,13074,3.31e-09,4.01e-31,37.923
5.8e-05,0.51391,0.040451,1.27e-17,71237,5.41e-10,5.03e-31,118.83
5.24e-05,0.579,0.016943,8.55e-19,48114,2.22e-10,1.88e-31,138.67
4.74e-05,0.63408,0.026544,3.52e-18,1.4033e+05,3.71e-10,7.49e-31,103.46
4.65e-05,0.59065,0.045946,5.05e-19,11391,4.33e-08,3.91e-31,95.456
5.5e-05,0.82133,0.029079,1.75e-17,40948,1.91e-08,7.17e-32,94.745
5.02e-05,0.72434,0.024585,4e-19,31632,3.33e-09,6.13e-32,103.25
3.43e-05,0.57666,0.024785,1.02e-17,2.2318e+05,1.58e-10,4.73e-31,74.412
5.84e-05,0.89276,0.045877,6.44e-19,3502.1,1.95e-08,5.24e-31,86.323
3.73e-05,0.86086,0.054711,5.69e-18,20271,1.19e-08,5.65e-32,48.697
4.46e-05,0.90186,0.060345,1.05e-17,40334,2.87e-09,2.18e-30,53.916
